OrderID,OrderDate,Region,Category,Product,UnitPrice,Quantity,DiscountPct,Sales,Cost,Profit,CustomerAge,Rating,PaymentMethod
ORD11554,2025-04-04,Central,Home & Kitchen,Cookware Set,183.93,6,0,1103.58,811.52,292.06,34,4.7,Wallet
ORD10009,2025-04-05,North,Electronics,Laptop,289.96,7,5,2029.72,1357.56,672.16,40,3.7,UPI
ORD10507,2025-04-05,South,Clothing,Sneakers,104.42,6,5,626.52,346.56,279.96,27,3.9,UPI
ORD11513,2025-04-06,Central,Electronics,Headphones,783.89,7,10,5487.23,4103.81,1383.42,33,3.4,UPI
ORD11924,2025-04-06,West,Clothing,Sneakers,75.34,2,5,150.68,106.63,44.05,32,4.1,Debit Card
ORD11962,2025-04-06,North,Home & Kitchen,Cookware Set,151.48,3,10,454.44,338.0,116.44,40,3.4,UPI
ORD11552,2025-04-07,East,Home & Kitchen,Vacuum Cleaner,123.42,1,0,123.42,90.02,33.4,41,3.8,UPI
ORD11103,2025-04-07,West,Clothing,Dress,96.93,6,10,581.58,371.75,209.83,37,4.4,Credit Card
ORD10104,2025-04-07,North,Beauty,Makeup Kit,101.04,5,0,505.2,370.72,134.48,36,4.1,Debit Card
ORD10962,2025-04-07,North,Electronics,Smartphone,687.85,2,5,1375.7,1001.53,374.17,28,4.4,Credit Card
ORD10833,2025-04-07,South,Electronics,Smartphone,1159.4,1,15,1159.4,887.98,271.42,30,4.7,UPI
ORD10415,2025-04-07,East,Clothing,Dress,27.76,1,0,27.76,16.65,11.11,43,3.9,Debit Card
ORD11200,2025-04-07,Central,Sports,Dumbbell Set,203.1,2,0,406.2,230.71,175.49,31,4.3,Credit Card
ORD10661,2025-04-07,South,Electronics,Headphones,240.64,5,10,1203.2,934.91,268.29,30,4.3,Debit Card
ORD11002,2025-04-08,East,Sports,Dumbbell Set,74.32,6,0,445.92,248.67,197.25,34,3.8,Credit Card
ORD10511,2025-04-08,South,Beauty,Makeup Kit,73.89,7,5,517.23,323.0,194.23,24,3.9,UPI
ORD10514,2025-04-08,East,Electronics,Smartwatch,181.65,7,0,1271.55,837.85,433.7,50,4.7,Credit Card
ORD10687,2025-04-08,West,Electronics,Smartwatch,245.25,3,10,735.75,408.04,327.71,18,4.8,Credit Card
ORD10431,2025-04-08,Central,Electronics,Headphones,1027.97,4,10,4111.88,2461.51,1650.37,52,4.9,Debit Card
ORD10834,2025-04-08,East,Beauty,Makeup Kit,64.6,7,5,452.2,249.31,202.89,21,3.4,UPI
ORD11082,2025-04-08,South,Clothing,Jeans,88.72,3,0,266.16,192.91,73.25,44,4.5,UPI
ORD11772,2025-04-09,West,Electronics,Smartphone,348.83,7,5,2441.81,1902.24,539.57,34,3.8,Credit Card
ORD11030,2025-04-09,West,Electronics,Smartphone,370.04,5,0,1850.2,1393.71,456.49,18,4.3,Debit Card
ORD10642,2025-04-09,South,Electronics,Headphones,372.45,6,5,2234.7,1704.79,529.91,34,4.4,Credit Card
ORD10324,2025-04-09,North,Beauty,Makeup Kit,96.41,7,15,674.87,475.61,199.26,38,3.9,Credit Card
ORD11340,2025-04-09,South,Home & Kitchen,Blender,186.18,4,0,744.72,508.19,236.53,29,4.3,Cash
ORD11782,2025-04-10,North,Home & Kitchen,Lamp,208.89,1,5,208.89,138.67,70.22,31,4.3,UPI
ORD11263,2025-04-10,East,Home & Kitchen,Cookware Set,84.49,4,0,337.96,265.28,72.68,53,4.7,Credit Card
ORD11335,2025-04-11,Central,Beauty,Makeup Kit,108.8,4,0,435.2,244.25,190.95,31,3.4,Debit Card
ORD11779,2025-04-11,East,Electronics,Headphones,333.95,5,15,1669.75,1090.55,579.2,59,5.0,UPI
ORD11309,2025-04-11,Central,Beauty,Skincare Kit,75.26,5,20,376.3,289.78,86.52,27,4.8,Credit Card
ORD10426,2025-04-11,West,Clothing,Sneakers,67.57,6,15,405.42,302.38,103.04,26,5.0,Cash
ORD10611,2025-04-12,East,Clothing,Jeans,59.76,4,20,239.04,169.53,69.51,32,4.6,Debit Card
ORD11743,2025-04-12,West,Home & Kitchen,Air Fryer,106.62,1,0,106.62,82.63,23.99,29,3.6,UPI
ORD11299,2025-04-13,Central,Sports,Yoga Mat,144.16,1,0,144.16,91.93,52.23,36,4.6,Credit Card
ORD11950,2025-04-14,South,Sports,Yoga Mat,143.5,4,20,574.0,328.37,245.63,32,4.7,Wallet
ORD11778,2025-04-14,East,Sports,Tennis Racket,44.65,6,10,267.9,202.5,65.4,44,4.5,Cash
ORD10309,2025-04-14,Central,Home & Kitchen,Air Fryer,232.31,4,10,929.24,621.18,308.06,27,3.7,Credit Card
ORD10620,2025-04-15,West,Sports,Tennis Racket,132.72,4,10,530.88,336.05,194.83,28,4.9,Credit Card
ORD10244,2025-04-15,North,Beauty,Hair Dryer,78.12,1,10,78.12,61.13,16.99,39,3.7,Credit Card
ORD10241,2025-04-15,North,Home & Kitchen,Air Fryer,221.78,4,0,887.12,598.07,289.05,23,4.4,Credit Card
ORD11632,2025-04-15,Central,Home & Kitchen,Air Fryer,214.33,3,0,642.99,506.09,136.9,36,5.0,Debit Card
ORD10670,2025-04-16,South,Clothing,Jacket,109.28,7,5,764.96,471.83,293.13,22,4.4,Debit Card
ORD11706,2025-04-16,North,Sports,Tennis Racket,133.24,6,0,799.44,485.79,313.65,19,4.9,Debit Card
ORD10017,2025-04-17,South,Sports,Running Shoes,95.49,7,0,668.43,514.25,154.18,41,4.8,Debit Card
ORD10337,2025-04-17,East,Home & Kitchen,Lamp,216.7,7,5,1516.9,1019.08,497.82,51,3.9,Cash
ORD10775,2025-04-17,North,Electronics,Headphones,853.69,1,0,853.69,563.7,289.99,36,4.1,Wallet
ORD10177,2025-04-17,West,Electronics,Laptop,692.8,6,0,4156.8,2926.37,1230.43,27,4.9,Debit Card
ORD10973,2025-04-17,North,Beauty,Skincare Kit,104.15,1,0,104.15,58.54,45.61,43,3.3,Cash
ORD10748,2025-04-17,West,Home & Kitchen,Cookware Set,242.43,6,0,1454.58,1082.65,371.93,51,4.3,Credit Card
ORD10701,2025-04-17,South,Sports,Tennis Racket,351.84,3,20,1055.52,736.47,319.05,44,3.8,Cash
ORD11451,2025-04-17,West,Electronics,Laptop,603.72,4,10,2414.88,1668.43,746.45,19,3.7,Cash
ORD11997,2025-04-18,Central,Home & Kitchen,Vacuum Cleaner,25.88,1,20,25.88,15.41,10.47,21,4.3,UPI
ORD10922,2025-04-18,West,Beauty,Hair Dryer,47.61,7,0,333.27,198.63,134.64,37,3.9,Cash
ORD10238,2025-04-18,North,Sports,Bicycle,170.11,7,15,1190.77,717.77,473.0,25,3.2,Credit Card
ORD11392,2025-04-18,Central,Sports,Dumbbell Set,224.66,5,0,1123.3,719.18,404.12,18,3.9,Debit Card
ORD11512,2025-04-18,North,Sports,Tennis Racket,332.75,2,15,665.5,488.25,177.25,41,4.9,Credit Card
ORD10275,2025-04-18,South,Home & Kitchen,Blender,65.65,4,0,262.6,169.66,92.94,30,3.3,UPI
ORD10807,2025-04-18,East,Clothing,Sneakers,27.13,5,20,135.65,91.06,44.59,35,4.1,Credit Card
ORD10076,2025-04-19,East,Beauty,Skincare Kit,112.73,1,0,112.73,78.55,34.18,38,4.1,Debit Card
ORD11265,2025-04-19,Central,Electronics,Laptop,330.33,4,20,1321.32,998.12,323.2,26,4.4,UPI
ORD11916,2025-04-19,North,Sports,Yoga Mat,147.9,1,5,147.9,83.95,63.95,42,3.7,UPI
ORD11198,2025-04-19,East,Beauty,Shampoo,82.04,4,10,328.16,213.3,114.86,36,5.0,Debit Card
ORD10805,2025-04-19,Central,Sports,Running Shoes,248.51,7,0,1739.57,1112.52,627.05,18,5.0,Debit Card
ORD10002,2025-04-20,South,Clothing,Jacket,117.11,7,10,819.77,544.34,275.43,18,4.2,Debit Card
ORD11977,2025-04-20,North,Home & Kitchen,Air Fryer,124.36,2,5,248.72,175.9,72.82,35,3.5,UPI
ORD11029,2025-04-21,North,Clothing,T-Shirt,69.33,5,20,346.65,260.19,86.46,18,4.9,Wallet
ORD11420,2025-04-21,East,Beauty,Skincare Kit,138.68,3,0,416.04,284.95,131.09,53,3.8,Debit Card
ORD11241,2025-04-21,Central,Clothing,Jeans,91.83,5,0,459.15,358.28,100.87,18,3.8,Credit Card
ORD11869,2025-04-21,North,Sports,Dumbbell Set,208.63,7,15,1460.41,1009.28,451.13,36,3.9,UPI
ORD11863,2025-04-21,South,Electronics,Smartphone,424.61,6,0,2547.66,1951.41,596.25,22,4.2,Credit Card
ORD10445,2025-04-21,West,Electronics,Headphones,195.27,1,0,195.27,154.04,41.23,37,4.1,Cash
ORD10095,2025-04-21,South,Electronics,Laptop,600.6,6,5,3603.6,2031.42,1572.18,39,5.0,UPI
ORD11790,2025-04-21,East,Beauty,Makeup Kit,95.0,1,0,95.0,69.33,25.67,26,4.5,Debit Card
ORD10274,2025-04-21,South,Beauty,Perfume,28.19,6,20,169.14,107.22,61.92,44,4.5,UPI
ORD10741,2025-04-22,Central,Home & Kitchen,Cookware Set,88.34,6,0,530.04,407.98,122.06,22,4.1,Debit Card
ORD11786,2025-04-22,South,Beauty,Hair Dryer,73.58,3,0,220.74,122.63,98.11,30,5.0,Wallet
ORD10987,2025-04-22,West,Electronics,Headphones,945.52,3,5,2836.56,1981.12,855.44,34,4.0,Credit Card
ORD10261,2025-04-22,Central,Sports,Tennis Racket,291.56,7,5,2040.92,1240.9,800.02,40,4.5,UPI
ORD10127,2025-04-22,West,Electronics,Laptop,264.84,4,5,1059.36,681.39,377.97,33,3.8,Debit Card
ORD10513,2025-04-23,South,Electronics,Tablet,398.05,7,10,2786.35,1625.43,1160.92,40,3.9,Credit Card
ORD10421,2025-04-23,South,Clothing,Sneakers,11.52,7,0,80.64,61.76,18.88,24,3.6,Credit Card
ORD11037,2025-04-23,East,Home & Kitchen,Air Fryer,204.98,2,0,409.96,306.05,103.91,31,4.1,Credit Card
ORD10831,2025-04-24,East,Electronics,Smartphone,748.42,5,5,3742.1,2592.2,1149.9,29,4.3,Cash
ORD11430,2025-04-24,West,Electronics,Smartphone,75.28,1,10,75.28,59.13,16.15,25,3.7,Debit Card
ORD11736,2025-04-24,East,Electronics,Tablet,1020.93,2,5,2041.86,1327.94,713.92,22,4.3,UPI
ORD10716,2025-04-25,Central,Clothing,Jeans,40.5,1,0,40.5,23.29,17.21,41,5.0,UPI
ORD10823,2025-04-25,South,Clothing,Dress,74.18,3,10,222.54,145.25,77.29,35,4.6,Credit Card
ORD10022,2025-04-25,West,Home & Kitchen,Air Fryer,74.67,5,5,373.35,251.94,121.41,37,4.2,Credit Card
ORD10348,2025-04-25,West,Sports,Tennis Racket,60.02,5,0,300.1,202.03,98.07,58,3.4,Credit Card
ORD11620,2025-04-27,South,Electronics,Tablet,322.26,1,0,322.26,188.61,133.65,34,4.4,Debit Card
ORD11841,2025-04-27,Central,Home & Kitchen,Lamp,46.03,6,0,276.18,170.91,105.27,52,5.0,Debit Card
ORD11304,2025-04-27,East,Electronics,Tablet,1178.25,5,0,5891.25,4583.01,1308.24,45,3.8,Credit Card
ORD11224,2025-04-27,Central,Home & Kitchen,Blender,32.66,5,0,163.3,107.53,55.77,23,4.2,Debit Card
ORD11354,2025-04-28,South,Sports,Dumbbell Set,245.86,6,5,1475.16,875.47,599.69,59,3.2,Debit Card
ORD10110,2025-04-28,North,Electronics,Smartwatch,137.33,3,10,411.99,243.73,168.26,57,4.1,Credit Card
ORD11332,2025-04-29,Central,Sports,Dumbbell Set,232.05,2,10,464.1,306.08,158.02,39,3.8,Credit Card
ORD11369,2025-04-29,South,Clothing,Jeans,40.18,4,5,160.72,111.69,49.03,23,4.5,Debit Card
ORD10522,2025-04-30,East,Beauty,Perfume,22.47,3,0,67.41,47.71,19.7,56,4.3,UPI
ORD11296,2025-04-30,East,Electronics,Laptop,270.84,7,10,1895.88,1059.79,836.09,48,3.1,Cash
ORD11676,2025-05-02,East,Sports,Dumbbell Set,169.93,5,15,849.65,585.25,264.4,34,4.3,Debit Card
ORD10544,2025-05-02,North,Electronics,Smartphone,1044.72,5,0,5223.6,3321.4,1902.2,36,4.4,UPI
ORD10978,2025-05-02,East,Electronics,Laptop,745.58,6,0,4473.48,2502.08,1971.4,48,3.7,UPI
ORD11899,2025-05-02,North,Sports,Dumbbell Set,91.02,4,5,364.08,283.86,80.22,55,3.8,Credit Card
ORD11890,2025-05-02,West,Beauty,Hair Dryer,148.64,4,10,594.56,406.92,187.64,25,3.5,Credit Card
ORD10434,2025-05-02,South,Electronics,Tablet,508.16,6,0,3048.96,2371.72,677.24,36,3.4,Credit Card
ORD10714,2025-05-02,North,Home & Kitchen,Lamp,282.51,7,5,1977.57,1374.23,603.34,55,4.2,Credit Card
ORD10172,2025-05-02,North,Clothing,Jeans,57.53,4,0,230.12,148.93,81.19,33,4.4,UPI
ORD10171,2025-05-02,South,Beauty,Skincare Kit,24.18,5,10,120.9,84.1,36.8,47,4.5,Credit Card
ORD11969,2025-05-03,South,Clothing,Jeans,30.93,2,0,61.86,35.94,25.92,32,4.3,Debit Card
ORD11990,2025-05-03,West,Electronics,Headphones,1026.68,4,20,4106.72,3155.08,951.64,36,4.4,Debit Card
ORD11237,2025-05-03,North,Home & Kitchen,Cookware Set,81.58,1,10,81.58,52.61,28.97,18,4.6,UPI
ORD11816,2025-05-03,South,Electronics,Tablet,841.29,4,0,3365.16,2433.07,932.09,28,4.3,Debit Card
ORD11544,2025-05-04,South,Electronics,Headphones,688.91,1,0,688.91,415.28,273.63,34,4.8,Debit Card
ORD10329,2025-05-04,East,Electronics,Smartphone,997.51,2,0,1995.02,1237.87,757.15,21,3.9,Debit Card
ORD10191,2025-05-04,West,Electronics,Laptop,161.28,6,5,967.68,668.0,299.68,36,4.0,UPI
ORD10832,2025-05-05,North,Electronics,Smartphone,508.84,4,0,2035.36,1489.43,545.93,30,3.9,UPI
ORD11724,2025-05-05,West,Clothing,Sneakers,82.35,5,5,411.75,246.12,165.63,36,4.0,Credit Card
ORD11570,2025-05-05,West,Beauty,Hair Dryer,115.44,5,10,577.2,358.38,218.82,27,4.9,Cash
ORD10001,2025-05-06,Central,Home & Kitchen,Lamp,282.79,2,0,565.58,336.78,228.8,18,4.3,Debit Card
ORD10211,2025-05-06,East,Electronics,Smartwatch,1143.61,2,20,2287.22,1528.38,758.84,18,3.8,Cash
ORD10983,2025-05-07,South,Beauty,Perfume,62.24,6,5,373.44,242.91,130.53,41,5.0,Debit Card
ORD10509,2025-05-07,North,Beauty,Shampoo,94.57,2,10,189.14,111.42,77.72,41,3.2,Debit Card
ORD11583,2025-05-07,South,Beauty,Hair Dryer,74.58,4,0,298.32,188.88,109.44,40,5.0,UPI
ORD11647,2025-05-08,North,Clothing,T-Shirt,49.58,4,20,198.32,137.23,61.09,39,4.3,Debit Card
ORD10452,2025-05-08,West,Sports,Running Shoes,196.45,2,0,392.9,233.79,159.11,44,4.0,UPI
ORD10352,2025-05-09,West,Sports,Dumbbell Set,70.56,7,10,493.92,278.17,215.75,32,3.3,UPI
ORD11824,2025-05-10,West,Electronics,Tablet,345.83,1,0,345.83,267.7,78.13,54,4.7,Credit Card
ORD10354,2025-05-10,West,Electronics,Smartphone,609.63,6,0,3657.78,2529.07,1128.71,22,4.3,UPI
ORD10694,2025-05-11,South,Beauty,Perfume,126.49,3,0,379.47,266.97,112.5,48,4.2,Debit Card
ORD10013,2025-05-11,South,Home & Kitchen,Blender,91.1,4,5,364.4,223.36,141.04,23,3.6,Credit Card
ORD11434,2025-05-11,West,Electronics,Laptop,306.09,5,5,1530.45,876.88,653.57,38,4.6,Debit Card
ORD10901,2025-05-11,North,Beauty,Hair Dryer,113.73,5,5,568.65,371.33,197.32,18,5.0,Debit Card
ORD10772,2025-05-13,South,Beauty,Hair Dryer,128.32,4,10,513.28,398.22,115.06,46,4.1,Debit Card
ORD10749,2025-05-13,North,Clothing,Jeans,59.61,6,0,357.66,268.76,88.9,32,5.0,Debit Card
ORD10783,2025-05-14,East,Sports,Tennis Racket,342.55,5,5,1712.75,1045.42,667.33,18,3.7,Wallet
ORD11633,2025-05-14,East,Beauty,Shampoo,120.55,5,0,602.75,362.7,240.05,21,5.0,Debit Card
ORD11026,2025-05-14,Central,Clothing,Dress,31.28,2,15,62.56,34.89,27.67,30,4.3,Credit Card
ORD11739,2025-05-14,West,Clothing,Jacket,38.19,6,0,229.14,152.63,76.51,45,4.0,Credit Card
ORD11933,2025-05-14,East,Electronics,Laptop,1181.73,5,0,5908.65,4716.53,1192.12,30,5.0,Wallet
ORD10884,2025-05-14,North,Sports,Yoga Mat,53.39,4,0,213.56,144.23,69.33,28,3.6,UPI
ORD11913,2025-05-14,South,Home & Kitchen,Lamp,133.09,4,20,532.36,339.8,192.56,51,3.7,Credit Card
ORD10117,2025-05-15,North,Home & Kitchen,Blender,95.32,3,0,285.96,227.65,58.31,30,5.0,Debit Card
ORD10598,2025-05-15,South,Electronics,Headphones,943.1,3,0,2829.3,2027.09,802.21,47,4.8,Credit Card
ORD10448,2025-05-15,North,Clothing,T-Shirt,54.16,3,5,162.48,104.69,57.79,33,4.0,Credit Card
ORD11658,2025-05-16,West,Sports,Yoga Mat,353.51,1,0,353.51,200.12,153.39,38,3.6,Debit Card
ORD10734,2025-05-16,North,Home & Kitchen,Vacuum Cleaner,224.92,7,0,1574.44,1021.06,553.38,31,3.5,Debit Card
ORD10251,2025-05-16,Central,Sports,Bicycle,21.52,3,0,64.56,41.68,22.88,19,4.0,Credit Card
ORD10835,2025-05-16,South,Beauty,Skincare Kit,45.57,7,10,318.99,226.35,92.64,51,4.3,Credit Card
ORD10366,2025-05-17,Central,Electronics,Tablet,361.55,6,15,2169.3,1664.08,505.22,33,3.8,Credit Card
ORD10596,2025-05-17,North,Sports,Bicycle,167.48,1,15,167.48,105.14,62.34,45,4.6,UPI
ORD10487,2025-05-17,North,Beauty,Perfume,68.61,4,5,274.44,188.66,85.78,38,4.1,Cash
ORD11454,2025-05-17,South,Electronics,Laptop,584.98,4,0,2339.92,1811.88,528.04,40,4.5,Credit Card
ORD10915,2025-05-18,East,Home & Kitchen,Cookware Set,251.92,3,15,755.76,471.1,284.66,35,3.1,UPI
ORD10128,2025-05-18,East,Electronics,Tablet,720.53,4,0,2882.12,2012.4,869.72,33,4.4,Credit Card
ORD10969,2025-05-18,Central,Clothing,T-Shirt,53.93,1,0,53.93,42.78,11.15,18,4.6,UPI
ORD11907,2025-05-18,West,Beauty,Makeup Kit,92.56,3,0,277.68,207.1,70.58,58,3.8,Wallet
ORD10380,2025-05-19,North,Electronics,Laptop,354.79,4,10,1419.16,951.8,467.36,46,4.9,Debit Card
ORD11458,2025-05-19,East,Beauty,Perfume,119.38,2,0,238.76,162.98,75.78,18,4.3,Cash
ORD10628,2025-05-20,South,Clothing,Jacket,71.37,1,0,71.37,49.73,21.64,34,3.8,Debit Card
ORD11007,2025-05-20,East,Electronics,Headphones,466.28,3,10,1398.84,1060.74,338.1,37,4.8,UPI
ORD10059,2025-05-20,North,Sports,Bicycle,151.35,3,0,454.05,277.25,176.8,34,4.1,Credit Card
ORD10114,2025-05-21,East,Clothing,T-Shirt,55.03,4,10,220.12,160.93,59.19,31,4.4,UPI
ORD11889,2025-05-21,North,Clothing,T-Shirt,69.33,4,0,277.32,171.3,106.02,35,4.4,Cash
ORD10205,2025-05-21,South,Beauty,Hair Dryer,68.0,1,0,68.0,44.56,23.44,45,4.5,Cash
ORD11150,2025-05-22,South,Clothing,Jacket,45.91,1,0,45.91,32.24,13.67,47,3.9,Credit Card
ORD11911,2025-05-22,West,Home & Kitchen,Cookware Set,138.63,6,5,831.78,537.94,293.84,45,5.0,Cash
ORD11143,2025-05-23,South,Electronics,Headphones,1186.76,2,20,2373.52,1429.94,943.58,57,4.2,Debit Card
ORD11226,2025-05-23,West,Sports,Running Shoes,339.05,6,0,2034.3,1265.75,768.55,60,4.7,Wallet
ORD10610,2025-05-23,East,Beauty,Shampoo,34.1,7,0,238.7,171.65,67.05,35,4.1,UPI
ORD10463,2025-05-23,South,Beauty,Hair Dryer,81.23,5,0,406.15,314.5,91.65,28,4.8,Debit Card
ORD10505,2025-05-23,North,Electronics,Laptop,286.97,1,5,286.97,202.33,84.64,26,4.0,Credit Card
ORD11078,2025-05-23,South,Home & Kitchen,Air Fryer,239.64,5,0,1198.2,947.02,251.18,33,5.0,UPI
ORD11330,2025-05-24,West,Home & Kitchen,Cookware Set,119.42,5,0,597.1,444.51,152.59,44,4.6,Cash
ORD11344,2025-05-24,North,Beauty,Makeup Kit,73.15,6,15,438.9,285.3,153.6,32,5.0,Wallet
ORD11367,2025-05-25,East,Beauty,Skincare Kit,84.81,6,10,508.86,324.72,184.14,27,3.3,Debit Card
ORD11940,2025-05-26,North,Beauty,Perfume,39.85,7,5,278.95,199.9,79.05,43,3.6,Wallet
ORD10026,2025-05-26,West,Home & Kitchen,Air Fryer,131.1,6,0,786.6,607.65,178.95,32,3.7,Debit Card
ORD10262,2025-05-26,South,Sports,Bicycle,227.52,7,0,1592.64,1128.53,464.11,29,4.7,UPI
ORD11581,2025-05-26,West,Electronics,Headphones,456.19,7,15,3193.33,2469.95,723.38,22,3.0,Wallet
ORD10558,2025-05-27,North,Sports,Yoga Mat,81.37,5,5,406.85,245.44,161.41,26,4.3,UPI
ORD11450,2025-05-27,South,Home & Kitchen,Vacuum Cleaner,179.5,3,0,538.5,323.31,215.19,40,4.3,Cash
ORD11903,2025-05-27,North,Home & Kitchen,Air Fryer,45.52,6,10,273.12,210.61,62.51,52,4.1,Credit Card
ORD10397,2025-05-27,South,Home & Kitchen,Cookware Set,65.51,4,10,262.04,154.78,107.26,49,5.0,Cash
ORD10130,2025-05-27,East,Sports,Yoga Mat,112.22,6,0,673.32,398.54,274.78,49,4.7,Debit Card
ORD10744,2025-05-28,South,Electronics,Tablet,698.24,2,0,1396.48,863.43,533.05,33,4.7,Credit Card
ORD10725,2025-05-29,South,Electronics,Smartphone,1124.7,1,15,1124.7,618.79,505.91,27,3.9,Credit Card
ORD11733,2025-05-29,Central,Clothing,T-Shirt,102.11,7,10,714.77,567.45,147.32,41,4.1,UPI
ORD11122,2025-05-29,South,Electronics,Smartphone,1174.06,6,20,7044.36,4996.14,2048.22,26,4.1,Credit Card
ORD11578,2025-05-29,Central,Home & Kitchen,Vacuum Cleaner,244.54,2,0,489.08,383.6,105.48,43,3.4,Wallet
ORD10270,2025-05-29,South,Electronics,Tablet,1066.32,6,20,6397.92,4685.43,1712.49,21,4.6,UPI
ORD11008,2025-05-30,West,Electronics,Smartwatch,122.95,4,10,491.8,283.62,208.18,60,4.3,Credit Card
ORD11437,2025-05-30,North,Beauty,Perfume,107.8,1,15,107.8,69.45,38.35,44,4.6,Wallet
ORD10134,2025-05-31,East,Electronics,Tablet,1158.22,7,10,8107.54,5863.02,2244.52,39,4.3,Debit Card
ORD10192,2025-05-31,East,Home & Kitchen,Cookware Set,284.8,1,5,284.8,204.27,80.53,22,5.0,Debit Card
ORD10153,2025-05-31,Central,Electronics,Smartwatch,900.39,4,10,3601.56,2200.24,1401.32,30,4.1,UPI
ORD11655,2025-06-01,West,Electronics,Smartphone,74.97,2,5,172.43,109.46,62.97,51,3.5,Wallet
ORD11230,2025-06-01,South,Clothing,Jacket,102.36,1,0,117.71,85.23,32.48,18,4.5,Credit Card
ORD10323,2025-06-02,South,Home & Kitchen,Air Fryer,160.44,3,0,553.52,427.05,126.47,46,3.7,Cash
ORD11643,2025-06-02,South,Beauty,Hair Dryer,122.32,7,5,984.68,600.34,384.34,40,4.0,UPI
ORD11424,2025-06-02,East,Clothing,Jacket,83.59,2,15,192.26,108.18,84.08,18,4.4,UPI
ORD11272,2025-06-02,Central,Clothing,Jacket,37.46,5,0,215.4,119.31,96.09,51,5.0,Credit Card
ORD10427,2025-06-02,West,Sports,Yoga Mat,24.84,1,5,28.57,16.16,12.41,29,4.0,Credit Card
ORD11048,2025-06-03,North,Sports,Tennis Racket,131.51,4,0,604.95,383.86,221.09,40,3.4,Credit Card
ORD10950,2025-06-03,North,Home & Kitchen,Blender,44.01,5,10,253.06,197.97,55.09,42,3.8,Credit Card
ORD11358,2025-06-03,East,Beauty,Hair Dryer,38.27,3,0,132.03,105.27,26.76,32,4.0,Credit Card
ORD10229,2025-06-03,West,Home & Kitchen,Lamp,31.05,1,15,35.71,25.99,9.72,22,4.4,Debit Card
ORD11919,2025-06-04,South,Sports,Yoga Mat,128.09,5,5,736.52,452.4,284.12,27,3.7,UPI
ORD11277,2025-06-04,South,Electronics,Smartwatch,275.84,6,0,1903.3,1197.66,705.64,47,4.0,Credit Card
ORD11921,2025-06-04,South,Electronics,Smartphone,460.3,5,10,2646.72,2035.33,611.39,24,4.1,UPI
ORD10574,2025-06-04,North,Clothing,Sneakers,32.52,3,0,112.19,63.27,48.92,28,4.3,Credit Card
ORD10829,2025-06-04,North,Electronics,Smartwatch,633.24,6,5,4369.36,3432.39,936.97,29,3.7,Credit Card
ORD10857,2025-06-05,North,Sports,Bicycle,326.77,6,10,2254.71,1356.22,898.49,36,3.5,Debit Card
ORD11494,2025-06-05,East,Beauty,Makeup Kit,28.45,5,10,163.59,130.49,33.1,49,4.4,Cash
ORD10259,2025-06-06,West,Electronics,Headphones,506.72,4,0,2330.91,1841.78,489.13,40,3.2,Debit Card
ORD11491,2025-06-06,West,Electronics,Headphones,706.32,4,10,3249.07,2595.9,653.17,31,4.6,Credit Card
ORD10147,2025-06-06,North,Home & Kitchen,Air Fryer,84.95,6,0,586.16,415.0,171.16,26,3.9,Debit Card
ORD10245,2025-06-06,Central,Beauty,Shampoo,143.01,7,0,1151.23,904.86,246.37,30,5.0,Wallet
ORD10056,2025-06-07,East,Electronics,Smartphone,295.22,2,0,679.01,395.31,283.7,31,3.8,Debit Card
ORD11501,2025-06-07,Central,Electronics,Laptop,726.34,3,0,2505.87,1624.74,881.13,30,5.0,Debit Card
ORD10092,2025-06-07,South,Electronics,Headphones,471.51,4,20,2168.95,1630.74,538.21,47,4.6,Debit Card
ORD10198,2025-06-07,Central,Clothing,Jacket,91.37,7,5,735.53,582.38,153.15,40,3.6,Cash
ORD11439,2025-06-08,South,Sports,Bicycle,85.51,2,0,196.67,112.56,84.11,18,4.5,Wallet
ORD11603,2025-06-08,North,Sports,Running Shoes,98.09,7,5,789.62,577.44,212.18,37,3.2,Credit Card
ORD11472,2025-06-08,West,Clothing,Dress,45.54,5,5,261.85,146.99,114.86,43,4.8,Credit Card
ORD11503,2025-06-08,North,Home & Kitchen,Blender,299.25,6,15,2064.82,1501.72,563.1,19,4.1,Credit Card
ORD10037,2025-06-08,North,Beauty,Shampoo,113.07,3,15,390.09,224.61,165.48,35,5.0,Credit Card
ORD10996,2025-06-09,Central,Electronics,Laptop,984.66,5,20,5661.8,4259.76,1402.04,32,5.0,Debit Card
ORD11591,2025-06-09,North,Clothing,Jacket,48.84,2,5,112.33,79.49,32.84,43,4.4,Debit Card
ORD11228,2025-06-10,South,Home & Kitchen,Blender,162.28,3,0,559.87,411.87,148.0,37,3.7,Credit Card
ORD10561,2025-06-10,Central,Home & Kitchen,Vacuum Cleaner,85.43,7,0,687.71,425.38,262.33,42,4.6,Debit Card
ORD11245,2025-06-10,East,Home & Kitchen,Blender,245.68,7,5,1977.72,1567.31,410.41,36,4.1,Credit Card
ORD11186,2025-06-10,East,Beauty,Skincare Kit,91.59,3,0,315.99,180.39,135.6,29,4.2,UPI
ORD10562,2025-06-11,North,Clothing,Dress,59.64,2,10,137.17,99.46,37.71,23,4.2,Cash
ORD10437,2025-06-11,Central,Sports,Tennis Racket,159.92,5,5,919.54,552.7,366.84,41,3.8,Credit Card
